image_path,true_class,predicted_class,confidence,cat_probability,dog_probability
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.471.jpg,狗,猫,0.603456,0.603456,0.396544
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1674.jpg,狗,猫,0.603057,0.603057,0.396943
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9943.jpg,猫,狗,0.602871,0.397129,0.602871
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5595.jpg,猫,狗,0.602102,0.397898,0.602102
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11709.jpg,狗,猫,0.601729,0.601729,0.398271
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2433.jpg,狗,猫,0.601453,0.601453,0.398547
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12427.jpg,猫,狗,0.601151,0.398849,0.601151
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10698.jpg,狗,猫,0.600620,0.600620,0.399380
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2915.jpg,猫,狗,0.599194,0.400806,0.599194
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11959.jpg,狗,猫,0.598718,0.598718,0.401282
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5216.jpg,狗,猫,0.596925,0.596925,0.403075
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1340.jpg,狗,猫,0.596445,0.596445,0.403555
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2960.jpg,狗,猫,0.596319,0.596319,0.403681
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.258.jpg,猫,狗,0.596023,0.403977,0.596023
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10835.jpg,狗,猫,0.595142,0.595142,0.404858
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12382.jpg,狗,猫,0.595020,0.595020,0.404980
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9294.jpg,狗,猫,0.594489,0.594489,0.405511
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.798.jpg,猫,狗,0.593415,0.406585,0.593415
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5232.jpg,猫,狗,0.591995,0.408005,0.591995
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10355.jpg,狗,猫,0.591404,0.591404,0.408596
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5055.jpg,狗,猫,0.590934,0.590934,0.409066
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.823.jpg,猫,狗,0.590506,0.409494,0.590506
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8055.jpg,猫,狗,0.590365,0.409635,0.590365
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3763.jpg,猫,狗,0.589929,0.410071,0.589929
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8497.jpg,猫,狗,0.589646,0.410354,0.589646
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.344.jpg,猫,狗,0.589094,0.410906,0.589094
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5295.jpg,狗,猫,0.588750,0.588750,0.411250
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7963.jpg,狗,猫,0.588580,0.588580,0.411420
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11145.jpg,猫,狗,0.588318,0.411682,0.588318
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3942.jpg,狗,猫,0.588064,0.588064,0.411936
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5164.jpg,猫,狗,0.587457,0.412543,0.587457
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4811.jpg,狗,猫,0.587113,0.587113,0.412887
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5700.jpg,猫,狗,0.586182,0.413818,0.586182
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2666.jpg,猫,狗,0.585777,0.414223,0.585777
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7487.jpg,猫,狗,0.585567,0.414433,0.585567
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5845.jpg,狗,猫,0.585195,0.585195,0.414805
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4207.jpg,狗,猫,0.584772,0.584772,0.415228
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.199.jpg,狗,猫,0.583856,0.583856,0.416144
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2101.jpg,猫,狗,0.581997,0.418003,0.581997
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1596.jpg,狗,猫,0.581913,0.581913,0.418087
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11332.jpg,狗,猫,0.581610,0.581610,0.418390
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2837.jpg,猫,狗,0.581312,0.418688,0.581312
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2977.jpg,狗,猫,0.581178,0.581178,0.418823
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2619.jpg,猫,狗,0.581095,0.418905,0.581095
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10299.jpg,猫,狗,0.580978,0.419022,0.580978
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2583.jpg,狗,猫,0.580177,0.580177,0.419823
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6785.jpg,狗,猫,0.579862,0.579862,0.420138
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3712.jpg,狗,猫,0.579528,0.579528,0.420472
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3604.jpg,猫,狗,0.579446,0.420554,0.579446
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.801.jpg,狗,猫,0.578766,0.578766,0.421234
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.886.jpg,猫,狗,0.578323,0.421677,0.578323
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10271.jpg,狗,猫,0.578062,0.578062,0.421938
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2567.jpg,狗,猫,0.577826,0.577826,0.422174
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1163.jpg,狗,猫,0.577470,0.577470,0.422530
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.901.jpg,猫,狗,0.575991,0.424009,0.575991
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1924.jpg,狗,猫,0.575714,0.575714,0.424286
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3499.jpg,狗,猫,0.575588,0.575588,0.424412
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9523.jpg,狗,猫,0.575565,0.575565,0.424435
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3025.jpg,狗,猫,0.575226,0.575226,0.424774
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2917.jpg,狗,猫,0.574030,0.574030,0.425970
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5760.jpg,狗,猫,0.572920,0.572920,0.427080
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7729.jpg,狗,猫,0.571930,0.571930,0.428070
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8010.jpg,猫,狗,0.571251,0.428749,0.571251
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7041.jpg,狗,猫,0.570737,0.570737,0.429263
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5718.jpg,狗,猫,0.570510,0.570510,0.429490
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.238.jpg,猫,狗,0.570107,0.429894,0.570107
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9811.jpg,狗,猫,0.570020,0.570020,0.429980
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9790.jpg,狗,猫,0.569765,0.569765,0.430235
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11943.jpg,狗,猫,0.569633,0.569633,0.430367
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5214.jpg,猫,狗,0.569611,0.430389,0.569611
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3434.jpg,狗,猫,0.569169,0.569169,0.430831
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11034.jpg,猫,狗,0.568340,0.431660,0.568340
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10829.jpg,狗,猫,0.567975,0.567975,0.432025
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2916.jpg,猫,狗,0.567772,0.432228,0.567772
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7915.jpg,猫,狗,0.567544,0.432456,0.567544
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9808.jpg,狗,猫,0.567388,0.567388,0.432612
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10035.jpg,猫,狗,0.566878,0.433122,0.566878
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7302.jpg,狗,猫,0.566426,0.566426,0.433574
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.242.jpg,猫,狗,0.566267,0.433733,0.566267
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1362.jpg,狗,猫,0.566052,0.566052,0.433948
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8635.jpg,猫,狗,0.565362,0.434638,0.565362
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8875.jpg,狗,猫,0.565303,0.565303,0.434697
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11691.jpg,猫,狗,0.565184,0.434816,0.565184
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8250.jpg,猫,狗,0.565092,0.434908,0.565092
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5949.jpg,狗,猫,0.564824,0.564824,0.435176
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1998.jpg,猫,狗,0.564337,0.435663,0.564337
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4988.jpg,狗,猫,0.564081,0.564081,0.435919
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12094.jpg,猫,狗,0.563292,0.436708,0.563292
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9330.jpg,狗,猫,0.562224,0.562224,0.437776
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.904.jpg,猫,狗,0.561601,0.438399,0.561601
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10628.jpg,狗,猫,0.561285,0.561285,0.438715
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2065.jpg,猫,狗,0.561237,0.438763,0.561237
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5634.jpg,狗,猫,0.561189,0.561189,0.438811
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3643.jpg,狗,猫,0.560678,0.560678,0.439322
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7444.jpg,狗,猫,0.559833,0.559833,0.440167
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1393.jpg,狗,猫,0.559483,0.559483,0.440517
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2237.jpg,猫,狗,0.558956,0.441044,0.558956
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.776.jpg,猫,狗,0.558669,0.441331,0.558669
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3545.jpg,猫,狗,0.558597,0.441403,0.558597
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11153.jpg,狗,猫,0.558256,0.558256,0.441744
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.431.jpg,狗,猫,0.558250,0.558250,0.441750
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5237.jpg,狗,猫,0.558202,0.558202,0.441799
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.603.jpg,猫,狗,0.557095,0.442905,0.557095
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4558.jpg,狗,猫,0.556463,0.556463,0.443537
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9412.jpg,猫,狗,0.556217,0.443783,0.556217
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2872.jpg,猫,狗,0.556174,0.443826,0.556174
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7563.jpg,猫,狗,0.555835,0.444165,0.555835
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9797.jpg,猫,狗,0.554601,0.445399,0.554601
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9163.jpg,猫,狗,0.554361,0.445639,0.554361
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10853.jpg,狗,猫,0.554328,0.554328,0.445672
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10289.jpg,猫,狗,0.554314,0.445686,0.554314
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3361.jpg,猫,狗,0.553532,0.446468,0.553532
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1968.jpg,猫,狗,0.553324,0.446676,0.553324
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5341.jpg,狗,猫,0.552825,0.552825,0.447175
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.26.jpg,猫,狗,0.552737,0.447263,0.552737
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10110.jpg,猫,狗,0.552188,0.447812,0.552188
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5499.jpg,猫,狗,0.551628,0.448372,0.551628
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7497.jpg,狗,猫,0.550985,0.550985,0.449015
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10027.jpg,狗,猫,0.550700,0.550700,0.449300
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5747.jpg,狗,猫,0.550695,0.550695,0.449305
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8667.jpg,猫,狗,0.549481,0.450519,0.549481
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4461.jpg,狗,猫,0.549104,0.549104,0.450896
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8497.jpg,狗,猫,0.548832,0.548832,0.451168
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10943.jpg,猫,狗,0.546999,0.453001,0.546999
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.288.jpg,猫,狗,0.546616,0.453384,0.546616
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10766.jpg,狗,猫,0.546051,0.546051,0.453949
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6276.jpg,猫,狗,0.545734,0.454266,0.545734
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7355.jpg,猫,狗,0.545611,0.454389,0.545611
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11621.jpg,狗,猫,0.545154,0.545154,0.454846
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1441.jpg,狗,猫,0.544646,0.544646,0.455354
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.141.jpg,狗,猫,0.543762,0.543762,0.456238
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7106.jpg,狗,猫,0.542703,0.542703,0.457297
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3764.jpg,狗,猫,0.542646,0.542646,0.457354
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4083.jpg,狗,猫,0.542166,0.542166,0.457834
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11418.jpg,狗,猫,0.541975,0.541975,0.458025
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3416.jpg,狗,猫,0.541780,0.541780,0.458220
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4950.jpg,猫,狗,0.541232,0.458768,0.541232
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7664.jpg,猫,狗,0.541165,0.458835,0.541165
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3714.jpg,狗,猫,0.540959,0.540959,0.459040
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7246.jpg,猫,狗,0.540868,0.459133,0.540868
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1459.jpg,猫,狗,0.540161,0.459839,0.540161
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4763.jpg,猫,狗,0.539677,0.460323,0.539677
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5069.jpg,狗,猫,0.538747,0.538747,0.461253
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3316.jpg,狗,猫,0.538131,0.538131,0.461869
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.247.jpg,猫,狗,0.537998,0.462002,0.537998
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2499.jpg,狗,猫,0.537840,0.537840,0.462160
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6543.jpg,狗,猫,0.537766,0.537766,0.462234
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9651.jpg,狗,猫,0.537552,0.537552,0.462448
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8118.jpg,猫,狗,0.537165,0.462835,0.537165
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1020.jpg,狗,猫,0.537102,0.537102,0.462898
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6464.jpg,猫,狗,0.537027,0.462973,0.537027
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8131.jpg,猫,狗,0.536789,0.463211,0.536789
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6881.jpg,狗,猫,0.536725,0.536725,0.463275
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5987.jpg,猫,狗,0.536642,0.463358,0.536642
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3728.jpg,狗,猫,0.536560,0.536560,0.463440
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6143.jpg,狗,猫,0.536420,0.536420,0.463580
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1151.jpg,猫,狗,0.536345,0.463655,0.536345
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6145.jpg,狗,猫,0.535916,0.535916,0.464084
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.781.jpg,狗,猫,0.535810,0.535810,0.464190
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3293.jpg,狗,猫,0.535518,0.535518,0.464482
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6468.jpg,狗,猫,0.535229,0.535229,0.464771
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12476.jpg,猫,狗,0.535166,0.464834,0.535166
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3973.jpg,猫,狗,0.534951,0.465049,0.534951
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9351.jpg,猫,狗,0.534855,0.465145,0.534855
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8861.jpg,猫,狗,0.534756,0.465244,0.534756
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12027.jpg,狗,猫,0.534720,0.534720,0.465280
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6735.jpg,猫,狗,0.534676,0.465324,0.534676
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10689.jpg,猫,狗,0.534224,0.465776,0.534224
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3631.jpg,猫,狗,0.534217,0.465783,0.534217
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9609.jpg,狗,猫,0.534206,0.534206,0.465794
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5370.jpg,狗,猫,0.532469,0.532469,0.467530
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8980.jpg,狗,猫,0.532203,0.532203,0.467797
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6175.jpg,狗,猫,0.531991,0.531991,0.468009
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11373.jpg,猫,狗,0.531720,0.468280,0.531720
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4474.jpg,猫,狗,0.530732,0.469268,0.530732
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9671.jpg,猫,狗,0.530567,0.469433,0.530567
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1524.jpg,猫,狗,0.530475,0.469525,0.530475
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12328.jpg,猫,狗,0.529566,0.470434,0.529566
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11632.jpg,猫,狗,0.529220,0.470780,0.529220
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4060.jpg,猫,狗,0.528697,0.471303,0.528697
